Filing Date,Fund Manager,Series Name,Fund CIK,Derivative Type,Notional Amount,Currency,Expiration Date,Counterparty,Unrealized Gain/Loss,Underlying Reference
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,197.28,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,689.01,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,GBP,N/A,,278.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,527.3,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,364.23,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,952.47,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,EUR,N/A,,-1367.79,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,-1617.6,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,-2488.83,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,EUR,N/A,,-2081.85,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,606.84,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,765.42,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,-558.16,N/A
2025-03-03,PIMCO FUNDS,PIMCO Credit Opportunities Bond Fund,0000810893,SWO,,USD,N/A,,24.81,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-1233.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-7276.68,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-279.08,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,268.24,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-28938.31,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-392.0,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,229.67,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,265.87,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,317.49,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-354.76,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,21.18,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,GBP,N/A,,-1169.89,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,13.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,EUR,N/A,,-1040.93,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,274.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-1162.09,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,545.06,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,121.41,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-2725.78,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-560.01,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,262.49,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,EUR,N/A,,242.89,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-177.72,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,GBP,N/A,,278.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,65.76,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,36.79,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,13340.37,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,161.81,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,20264.98,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,202.28,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,242.07,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,212.1,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-829.61,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS International Fund,0000810893,SWO,,USD,N/A,,-1644.9,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-207.26,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,-2324.18,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,274.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,N/A,,4695.68,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,1137.86,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,634.98,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-8957.22,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,-808.8,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,27.3,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,N/A,,-1042.57,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,N/A,,242.89,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-481.26,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,459.34,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,263.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-251.93,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-8006.28,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,-2343.18,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,-709.52,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,N/A,,6541.23,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,82.39,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-7443.94,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,N/A,,-820.67,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,-1233.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,73.58,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,244.76,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,299.7,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-389.69,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,318.15,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,N/A,,4757.05,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,-1036.6,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,-1659.22,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,536.48,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-418.16,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,1246.75,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,108.85,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,242.82,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,EUR,N/A,,1829.24,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,579.98,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,323.62,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,642.27,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,1486.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,480.08,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,197.66,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,229.06,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,142.24,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,303.42,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,-612.34,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,42.36,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,GBP,N/A,,-366.03,N/A
2025-03-03,PIMCO FUNDS,PIMCO Total Return Fund V,0000810893,SWO,,USD,N/A,,131.52,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,265.87,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-42603.62,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,36.79,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-1162.09,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-2343.18,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,245.42,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,323.62,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,16.54,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-279.08,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,262.49,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,19639.98,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,212.1,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,317.49,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-808.8,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-6566.76,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,65.76,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,268.24,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,GBP,N/A,,-1169.89,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,579.98,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-2725.78,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-829.61,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-236.96,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,GBP,N/A,,278.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-1564.44,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-436.4,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,262.49,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-560.01,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,27.3,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,29834.56,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,255.14,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,545.06,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,21.18,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-1233.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-289.84,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,202.28,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,121.41,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-1644.9,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,242.07,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,459.34,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,263.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,-709.52,N/A
2025-03-03,PIMCO FUNDS,PIMCO RAE PLUS Small Fund,0000810893,SWO,,USD,N/A,,274.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,N/A,,-146078.15,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,N/A,,228023.21,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,GBP,N/A,,-105867.42,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,N/A,,304705.2,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,N/A,,-101477.06,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,N/A,,43117.03,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,GBP,N/A,,83219.87,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,N/A,,448826.82,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,N/A,,-236133.46,N/A
2025-03-03,PIMCO FUNDS,PIMCO Inflation Response Multi-Asset Fund,0000810893,SWO,,EUR,N/A,,623502.61,N/A
2025-03-03,PIMCO FUNDS,PIMCO Global Core Asset Allocation Fund,0000810893,SWO,,USD,N/A,,-780.8,N/A
2025-03-03,PIMCO FUNDS,PIMCO Global Core Asset Allocation Fund,0000810893,SWO,,USD,N/A,,50.69,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,242.07,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,65.76,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-354.76,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,161.81,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,242.82,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,545.06,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,GBP,N/A,,-1169.89,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-1564.44,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-560.01,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,274.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-1659.22,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-279.08,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-1644.9,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-40995.94,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,122.71,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,28708.73,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,262.49,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,262.49,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-1171.59,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,EUR,N/A,,-1042.57,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,GBP,N/A,,278.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,13.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,229.67,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,21.18,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,18898.85,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,255.14,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-1233.65,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,268.24,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,303.42,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-11979.9,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,318.15,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,634.98,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,289.99,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,73.58,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,EUR,N/A,,242.89,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-289.84,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,8.27,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-2725.78,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,265.87,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Authority: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-1162.09,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,2420.7,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,-15644.4,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,EUR,N/A,,3136.27,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,EUR,N/A,,-13553.42,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,5714.82,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,2624.9,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,-8088.0,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,-13570.15,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,2636.5,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,3024.89,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,-2790.8,N/A
2025-03-03,PIMCO FUNDS,PIMCO Sector Fund Series - I,0000810893,SWO,,USD,N/A,,-14932.98,N/A
2025-03-03,PIMCO FUNDS,PIMCO Short Asset Portfolio,0000810893,SWO,,USD,N/A,,1567.32,N/A
2025-03-03,PIMCO FUNDS,PIMCO Short Asset Portfolio,0000810893,SWO,,USD,N/A,,-23868.08,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-Real Fund,0000810893,SWO,,EUR,N/A,,326318.26,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-Real Fund,0000810893,SWO,,EUR,N/A,,221603.78,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-Real Fund,0000810893,SWO,,EUR,N/A,,300344.01,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-Real Fund,0000810893,SWO,,EUR,N/A,,452524.13,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-Real Fund,0000810893,SWO,,EUR,N/A,,-73801.51,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-Real Fund,0000810893,SWO,,EUR,N/A,,-106019.86,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-Real Fund,0000810893,SWO,,EUR,N/A,,56792.22,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-Real Fund,0000810893,SWO,,EUR,N/A,,-171680.16,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-17573.85,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,-110126.34,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,3024.89,N/A
2025-03-03,PIMCO FUNDS,PIMCO All Asset: Multi-RAE PLUS Fund,0000810893,SWO,,USD,N/A,,4023.6,N/A
